Account;Vendor Name;Document type;Reference;Document Date;Document currency;Amount in doc. curr.;Clearing Document;Document Number;Text;Document Header Text;Net due date;Payment block;Payment Method
213080;ALA SPA €;KE;201002786;05/04/2019;EUR;-17 380,93;;602010190;;ALA SPA INTERETS GROUPE;30/06/2019;;T
213080;ALA SPA €;KE;201002791;05/04/2019;EUR;-106 880,00;;602010191;;ALA SPA MANAGEMENT FEES;30/06/2019;;T
213082;LEE COMPANY S.A. $;KA;27116;27/03/2019;USD;-6 084,00;;601011495;;PROF 1475;27/03/2019;;T
213082;LEE COMPANY S.A. $;KA;27117;27/03/2019;USD;-1 105,20;;601011496;;PROF 1472;27/03/2019;;T
213082;LEE COMPANY S.A. $;KA;27118;27/03/2019;USD;-368,40;;601011497;;PROF 1468;27/03/2019;;T
213082;LEE COMPANY S.A. $;KA;27179-PROF;02/04/2019;USD;-35 396,40;;601011854;;PROF1477;02/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27231-PROF;08/04/2019;USD;-16 956,00;;601011855;;PROF1478;08/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27232-PROF;08/04/2019;USD;-16 956,00;;601011856;;PROF1487;08/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27252;10/04/2019;USD;-8 520,00;;601011857;;PROF1491;10/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27280-PROF;12/04/2019;USD;-20 478,00;;601011858;;PROF1480;12/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27279-PROF;12/04/2019;USD;-12 068,40;;601011859;;PROF1496;12/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27278-PROF;12/04/2019;USD;-13 200,00;;601011860;;PROF1499;12/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27277-PROF;12/04/2019;USD;-854,40;;601011861;;PROF1500;12/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27276-PROF;12/04/2019;USD;-2 186,40;;601011862;;PROF1498;12/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27275-PROF;12/04/2019;USD;-4 152,00;;601011863;;PROF1497;12/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27274-PROF;12/04/2019;USD;-4 087,20;;601011864;;PROF1479;12/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27337-PROF;26/04/2019;USD;-15 840,00;;601011896;;PROF1496;26/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27338-PROF;26/04/2019;USD;-12 322,80;;601012023;;PROF1508;26/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27339-PROF;26/04/2019;USD;-7 104,00;;601012024;;PROF1510;26/04/2019;;T
213082;LEE COMPANY S.A. $;KA;27340-PROF;26/04/2019;USD;-3 552,00;;601012025;;PROF1509;26/04/2019;;T
213082;LEE COMPANY S.A. $;PA;PROF 1475;12/03/2019;USD;6 084,00;;701010536;;REGLT LEE COMPANY;12/03/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1472;12/03/2019;USD;1 105,20;;701010537;;REGLT LEE COMPANY;12/03/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1468;12/03/2019;USD;368,40;;701010538;;REGLT LEE COMPANY;12/03/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1477;02/04/2019;USD;1 484,40;;701010776;;REGLT LEE COMPANY $;02/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1477;02/04/2019;USD;16 956,00;;701010776;;REGLT LEE COMPANY $;02/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1477;02/04/2019;USD;16 956,00;;701010776;;REGLT LEE COMPANY $;02/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1491;02/04/2019;USD;4 332,00;;701010777;;REGLT LEE COMPANY $;02/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1491;02/04/2019;USD;4 188,00;;701010777;;REGLT LEE COMPANY $;02/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1487;08/04/2019;USD;16 956,00;;701010779;;REGLT LEE COMPANY;08/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1478;08/04/2019;USD;16 956,00;;701010780;;REGLT LEE COMPANY;08/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1479;15/04/2019;USD;2 602,80;;701010829;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1479;15/04/2019;USD;1 484,40;;701010829;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1480;15/04/2019;USD;3 378,00;;701010830;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1480;15/04/2019;USD;17 100,00;;701010830;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1496;15/04/2019;USD;10 560,00;;701010831;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1496;15/04/2019;USD;15 840,00;;701010831;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1496;15/04/2019;USD;1 508,40;;701010831;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1497;15/04/2019;USD;4 152,00;;701010832;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1498;15/04/2019;USD;2 186,40;;701010833;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1499;15/04/2019;USD;13 200,00;;701010834;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1500;15/04/2019;USD;854,40;;701010835;;REGLT LEE COMPANY;15/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1508;26/04/2019;USD;9 720,00;;701010916;;REGLT LEE COMPANY;26/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1508;26/04/2019;USD;2 602,80;;701010916;;REGLT LEE COMPANY;26/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1509;26/04/2019;USD;3 552,00;;701010917;;REGLT LEE COMPANY;26/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1509;26/04/2019;USD;3 552,00;;701010917;;REGLT LEE COMPANY;26/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1509;26/04/2019;USD;3 552,00;;701010917;;REGLT LEE COMPANY;26/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1509;26/04/2019;USD;3 552,00;;701010917;;REGLT LEE COMPANY;26/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1509;26/04/2019;USD;3 552,00;;701010917;;REGLT LEE COMPANY;26/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1510;26/04/2019;USD;3 552,00;;701010918;;REGLT LEE COMPANY;26/04/2019;A;T
213082;LEE COMPANY S.A. $;PA;PROF 1510;26/04/2019;USD;3 552,00;;701010918;;REGLT LEE COMPANY;26/04/2019;A;T
213088;LM FIXATIONS;KA;FC24931-PROF;05/04/2019;EUR;-60,00;;601011793;;PROFCC23440;05/04/2019;;T
213088;LM FIXATIONS;KA;FC24932-PROF;05/04/2019;EUR;-66,00;;601011794;;PROFCC22130;05/04/2019;;T
213088;LM FIXATIONS;PA;PROF CC23440;29/03/2019;EUR;30,00;;701010738;;REGLT LM FIXATIONS;29/03/2019;A;T
213088;LM FIXATIONS;PA;PROF CC23440;29/03/2019;EUR;30,00;;701010738;;REGLT LM FIXATIONS;29/03/2019;A;T
213088;LM FIXATIONS;PA;PROF CC22130;29/03/2019;EUR;36,00;;701010739;;REGLT LM FIXATIONS;29/03/2019;A;T
213088;LM FIXATIONS;PA;PROF CC22130;29/03/2019;EUR;30,00;;701010739;;REGLT LM FIXATIONS;29/03/2019;A;T
213089;LUCHARD DECALCOLUX;KA;24375-PROF;16/04/2019;EUR;-1 634,40;;601011795;;PROF23612;16/04/2019;;T
213089;LUCHARD DECALCOLUX;KA;23789-PROF;14/03/2019;EUR;-1 296,00;;601011972;;PROF22347;14/03/2019;R;T
213089;LUCHARD DECALCOLUX;PA;PROF 22347;12/03/2019;EUR;960,00;;701010469;;REGLT LUCHARD;12/03/2019;A;T
213089;LUCHARD DECALCOLUX;PA;PROF 22347;12/03/2019;EUR;336,00;;701010469;;REGLT LUCHARD;12/03/2019;A;T
213089;LUCHARD DECALCOLUX;PA;PROF 23612;12/03/2019;EUR;1 634,40;;701010470;;REGLT LUCHARD;12/03/2019;A;T
213093;MALOUVIS DECOLLETAGE;KA;100637;11/03/2019;EUR;-4 570,80;;601011329;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100638;11/03/2019;EUR;-1 344,00;;601011330;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100639;11/03/2019;EUR;-594,00;;601011331;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100640;11/03/2019;EUR;-334,56;;601011332;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100641;11/03/2019;EUR;-528,00;;601011333;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100642;11/03/2019;EUR;-649,44;;601011334;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100643;11/03/2019;EUR;-468,00;;601011335;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100644;11/03/2019;EUR;-1 090,56;;601011336;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100645;11/03/2019;EUR;-3 120,00;;601011337;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100646;11/03/2019;EUR;-3 120,00;;601011338;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100647;11/03/2019;EUR;-9 133,44;;601011339;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100648;11/03/2019;EUR;-576,00;;601011340;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100776;18/03/2019;EUR;-768,00;;601011341;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100777;18/03/2019;EUR;-475,20;;601011342;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100778;18/03/2019;EUR;-660,00;;601011343;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100779;18/03/2019;EUR;-576,00;;601011344;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100780;18/03/2019;EUR;-684,00;;601011345;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100781;18/03/2019;EUR;-1 980,00;;601011346;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100782;18/03/2019;EUR;-1 512,00;;601011347;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100783;18/03/2019;EUR;-1 127,28;;601011348;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100862;25/03/2019;EUR;-1 770,00;;601011349;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100863;25/03/2019;EUR;-984,00;;601011350;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100864;25/03/2019;EUR;-1 770,00;;601011351;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100865;25/03/2019;EUR;-1 684,80;;601011352;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100866;25/03/2019;EUR;-118,80;;601011353;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100867;25/03/2019;EUR;-3 432,00;;601011354;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100938;31/03/2019;EUR;-1 188,00;;601011355;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100939;31/03/2019;EUR;-984,00;;601011356;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100940;31/03/2019;EUR;-792,00;;601011357;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100941;31/03/2019;EUR;-1 152,00;;601011358;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;100942;31/03/2019;EUR;-6 408,00;;601011359;;;15/05/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101011;08/04/2019;EUR;-624,00;;601011796;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101012;08/04/2019;EUR;-1 320,00;;601011797;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101013;08/04/2019;EUR;-1 320,00;;601011798;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101014;08/04/2019;EUR;-1 411,20;;601011799;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101101;15/04/2019;EUR;-1 584,00;;601011800;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101102;15/04/2019;EUR;-1 123,20;;601011801;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101103;15/04/2019;EUR;-888,00;;601011802;;;15/06/2019;R;T
213093;MALOUVIS DECOLLETAGE;KA;101104;15/04/2019;EUR;-1 320,00;;601011803;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101189;23/04/2019;EUR;-1 305,60;;601011804;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101188;23/04/2019;EUR;-2 188,80;;601011805;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101187;23/04/2019;EUR;-691,20;;601011806;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101105;15/04/2019;EUR;-3 048,00;;601011960;;;15/06/2019;R;T
213093;MALOUVIS DECOLLETAGE;KA;101280;30/04/2019;EUR;-1 008,00;;601011961;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101281;30/04/2019;EUR;-3 132,00;;601011962;;;15/06/2019;;T
213093;MALOUVIS DECOLLETAGE;KA;101282;30/04/2019;EUR;-1 584,00;;601011963;;;15/06/2019;;T
213094;MARSH BELLOFRAM EUROPE Ltd;PA;PROF 118591;29/03/2019;EUR;1 841,25;;701010732;;REGLT MARSH BELLOFRAM;29/03/2019;A;
213094;MARSH BELLOFRAM EUROPE Ltd;PA;PROF 118591;29/03/2019;EUR;35,00;;701010732;;REGLT MARSH BELLOFRAM;29/03/2019;A;
213099;MAVERICK FASTENERS $;PA;PROF 4828;29/03/2019;USD;1 186,50;;701010697;;REGLT MAVERICK;29/03/2019;A;T
213099;MAVERICK FASTENERS $;PA;PROF 4828;29/03/2019;USD;41,00;;701010697;;REGLT MAVERICK;29/03/2019;A;T
213100;MECACHIMIQUE;KA;95904;27/03/2019;EUR;-554,40;;601011323;;;15/05/2019;;T
213101;MECAFLASH;KA;36191-PROF;09/04/2018;EUR;-1 939,20;;601002292;;PROF32108;09/04/2018;;T
213101;MECAFLASH;KA;36794-PROF;09/05/2018;EUR;-1 468,80;;601003003;;PROF31046;09/05/2018;;T
213101;MECAFLASH;KA;41162;16/11/2018;EUR;-255,30;;601005878;;;16/11/2018;;T
213101;MECAFLASH;KA;41342-PROF;22/11/2018;EUR;-582,00;;601005883;;PROF31419;22/11/2018;;T
213101;MECAFLASH;KA;41524-PROF;30/11/2018;EUR;-2 356,80;;601006090;;PROF36923;30/11/2018;;T
213101;MECAFLASH;KB;AV1668/41342;06/12/2018;EUR;96,00;;601006164;;;06/12/2018;;T
213101;MECAFLASH;KA;42026PROF;20/12/2018;EUR;-5 100,00;;601006377;;PROF36923;20/12/2018;;T
213101;MECAFLASH;KA;43078-PROF;06/02/2019;EUR;-971,52;;601010861;;PROF36923;06/02/2019;;T
213101;MECAFLASH;KA;43080-PROF;06/02/2019;EUR;-105,60;;601010862;;PROF36584;06/02/2019;;T
213101;MECAFLASH;KA;43668-PROF;27/02/2019;EUR;-2 040,00;;601010865;;PROF27269;27/02/2019;;T
213101;MECAFLASH;KA;44079-PROF;19/03/2019;EUR;-735,00;;601011325;;PROF38983;19/03/2019;;T
213101;MECAFLASH;KA;44080-PROF;13/03/2019;EUR;-955,80;;601011326;;PROF27269;13/03/2019;;T
213101;MECAFLASH;KB;AV1765/F44079;27/03/2019;EUR;180,00;;601011519;;DVI REFUSE;27/03/2019;;T
213101;MECAFLASH;KA;44869-PROF;11/04/2019;EUR;-720,00;;601011807;;;11/04/2019;;T
213101;MECAFLASH;KA;44992-PROF;17/04/2019;EUR;-255,60;;601011808;;PROF38165;17/04/2019;;T
213101;MECAFLASH;PA;PROF32108;09/04/2018;EUR;96,00;;701000706;;REGLT MECAFLASH;09/04/2018;A;T
213101;MECAFLASH;PA;PROF32108;09/04/2018;EUR;1 920,00;;701000706;;REGLT MECAFLASH;09/04/2018;A;T
213101;MECAFLASH;PA;PROF31046;30/04/2018;EUR;2 160,00;;701000833;;REGLT MECAFLASH;30/04/2018;A;T
213101;MECAFLASH;PA;PROF36923;21/11/2018;EUR;48,00;;701002368;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF36923;21/11/2018;EUR;971,52;;701002368;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF36923;21/11/2018;EUR;2 332,80;;701002368;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF36923;21/11/2018;EUR;5 100,00;;701002368;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF31419;21/11/2018;EUR;96,00;;701002369;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF31419;21/11/2018;EUR;96,00;;701002369;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF31419;21/11/2018;EUR;588,00;;701002369;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF31419;21/11/2018;EUR;972,00;;701002369;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF31419;21/11/2018;EUR;730,08;;701002369;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF31419;21/11/2018;EUR;486,00;;701002369;;REGLT MECAFLASH;21/11/2018;A;T
213101;MECAFLASH;PA;PROF 38983;14/01/2019;EUR;555,00;;701010066;;REGLT MECAFLASH;14/01/2019;A;T
213101;MECAFLASH;PA;PROF 38983;14/01/2019;EUR;180,00;;701010066;;REGLT MECAFLASH;14/01/2019;A;T
213101;MECAFLASH;PA;PROF36584;28/01/2019;EUR;396,00;;701010186;;RGLT MECAFLASH;28/01/2019;A;T
213101;MECAFLASH;PA;PROF36584;28/01/2019;EUR;105,60;;701010186;;RGLT MECAFLASH;28/01/2019;A;T
213101;MECAFLASH;PA;PROF 27269;18/02/2019;EUR;972,00;;701010325;;REGLT MECAFLASH;18/02/2019;A;T
213101;MECAFLASH;PA;PROF 27269;18/02/2019;EUR;2 040,00;;701010325;;REGLT MECAFLASH;18/02/2019;A;T
213101;MECAFLASH;PA;PROF 40528;19/02/2019;EUR;717,60;;701010352;;REGLT MECAFLASH;19/02/2019;A;T
213101;MECAFLASH;PA;PROF 40027;22/03/2019;EUR;720,00;;701010657;;REGLT MECAFLASH;22/03/2019;A;T
213101;MECAFLASH;PA;PROF 38165;15/04/2019;EUR;32,40;;701010867;;REGLT MECAFLASH;15/04/2019;A;T
213101;MECAFLASH;PA;PROF 38165;15/04/2019;EUR;223,20;;701010867;;REGLT MECAFLASH;15/04/2019;A;T
213103;MECANINDUS;KA;1068008-PROF;16/04/2019;EUR;-1 290,00;;601011809;;;16/04/2019;;T
213103;MECANINDUS;KA;1068009-PROF;16/04/2019;EUR;-690,00;;601011810;;PROF4001468;16/04/2019;;T
213103;MECANINDUS;PA;PROF 4001468;22/03/2019;EUR;600,00;;701010661;;REGLT MECANINDUS;22/03/2019;A;T
213103;MECANINDUS;PA;PROF 4001468;22/03/2019;EUR;60,00;;701010661;;REGLT MECANINDUS;22/03/2019;A;T
213103;MECANINDUS;PA;PROF 4001468;22/03/2019;EUR;30,00;;701010661;;REGLT MECANINDUS;22/03/2019;A;T
213103;MECANINDUS;PA;PROF 4001420;08/04/2019;EUR;1 260,00;;701010804;;REGLT MECANINDUS;08/04/2019;A;T
213103;MECANINDUS;PA;PROF 4001420;08/04/2019;EUR;30,00;;701010804;;REGLT MECANINDUS;08/04/2019;A;T
213103;MECANINDUS;PA;PROF 4001415;26/04/2019;EUR;1 800,00;;701010919;;REGLT MECANINDUS;26/04/2019;A;T
213103;MECANINDUS;PA;PROF 4001415;26/04/2019;EUR;30,00;;701010919;;REGLT MECANINDUS;26/04/2019;A;T
213104;MECASPRING-MECANIQUE RESSORT BELGIQ;KE;VMR20182320-EXT;02/01/2019;EUR;1 107,50;;602010036;;EXTOURNE FB01 CCAV;02/01/2019;;T
213104;MECASPRING-MECANIQUE RESSORT BELGIQ;KE;VMR20182320;29/11/2018;EUR;-1 107,50;;602010065;;PROFVMR20182320;29/11/2018;;T
213104;MECASPRING-MECANIQUE RESSORT BELGIQ;KE;VMR20190190-PROF;02/01/2019;EUR;-5 420,00;;602010232;;PROFVMR20190190;02/01/2019;;T
213104;MECASPRING-MECANIQUE RESSORT BELGIQ;PA;PROFVMR20190190;08/02/2019;EUR;5 420,00;;701010265;;RGLT MECASPRING;08/02/2019;A;T
213104;MECASPRING-MECANIQUE RESSORT BELGIQ;PA;PROF VMR20190482;22/03/2019;EUR;672,00;;701010636;;REGLT MECASPRING;22/03/2019;A;T
213117;ADHIS - AGENCE ISO TOULOUSE (MICEL);KA;88635;30/04/2019;EUR;-964,92;;601011939;;;30/04/2019;;T
213117;ADHIS - AGENCE ISO TOULOUSE (MICEL);PA;PROF A0100029;12/03/2019;EUR;964,92;;701010466;;REGLT ADHIS;12/03/2019;A;T
213117;ADHIS - AGENCE ISO TOULOUSE (MICEL);PA;PROF A0100026;18/03/2019;EUR;842,40;;701010570;;REGLT ADDEV;18/03/2019;A;T
213117;ADHIS - AGENCE ISO TOULOUSE (MICEL);PA;PROF A0100026;18/03/2019;EUR;494,40;;701010570;;REGLT ADDEV;18/03/2019;A;T
213118;MICHAUD ET CHAILLY;PA;PROF 290259;29/03/2019;EUR;2 340,00;;701010733;;REGLT MICHAUD CHAILLY;29/03/2019;A;T
213118;MICHAUD ET CHAILLY;PA;PROF 290259;29/03/2019;EUR;18,00;;701010733;;REGLT MICHAUD CHAILLY;29/03/2019;A;T
213118;MICHAUD ET CHAILLY;PA;PROF 290259;29/03/2019;EUR;60,00;;701010733;;REGLT MICHAUD CHAILLY;29/03/2019;A;T
213118;MICHAUD ET CHAILLY;PA;PROF 290259;29/03/2019;EUR;24,00;;701010733;;REGLT MICHAUD CHAILLY;29/03/2019;A;T
213124;ARCONIC FIXATIONS SIMMONDS SAS;KA;F0681797;19/03/2019;EUR;-1 692,56;;601011218;;;15/05/2019;;T
213131;ESSENTRA COMPONENTS SRL;KA;432318;10/04/2019;EUR;-122,16;;601011756;;;10/06/2019;;T
